year,month,day,tempMax,tempMin,rhMax,rhMin,precip,solarRad,windSpeed
1997,3,1,10.65,1.444444444,97.5,58.51,0.762,10.9,4.564267056
1997,3,2,9.872222222,-2.066666667,92.3,36.38,0,19.95,1.859681778
1997,3,3,21.11111111,-2.177777778,89.8,27.75,0,19.44,2.096612389
1997,3,4,10.27222222,2.683333333,81,52.61,0,15.1,5.900913333
1997,3,5,12.02222222,-2.25,82.2,32.61,0,19.87,4.474859278
1997,3,6,16.78888889,-1.955555556,87.2,25.21,0,20.1,3.688070833
1997,3,7,19.88888889,2.85,87.8,32.22,0,18.78,3.728304333
1997,3,8,16.01111111,2.066666667,97.7,87.3,0,4.46,3.281265444
1997,3,9,17.33888889,3.527777778,94,33.93,0,18.77,5.064950611
1997,3,10,21.52222222,-1.244444444,86.1,30.57,0,20.29,2.543651278
1997,3,11,22,2.444444444,92.1,41.49,0,18.65,1.756862833
1997,3,12,21.96111111,6.716666667,96.4,52.35,0,15.93,2.592825556
1997,3,13,15.53888889,1.855555556,96.8,53.21,0,5.05,4.403333056
1997,3,14,4.072222222,-4.566666667,74.48,29.9,0,20.83,6.026084222
1997,3,15,6.266666667,-6.027777778,76.24,32.36,0,21.13,2.270957556
1997,3,16,12.52222222,-3.011111111,80.5,54.56,0,9.47,4.640263667
1997,3,17,22.07222222,9.188888889,92.5,58.26,0,15.5,5.082832167
1997,3,18,15.6,3.633333333,97,50.4,2.54,9.93,6.522297389
1997,3,19,14.42777778,2.305555556,93,55,0,14.93,3.200798444
1997,3,20,27.76111111,2.361111111,95,26.23,0,21.75,1.533343389
1997,3,21,29.41111111,7.533333333,77.26,20.77,0,22.01,3.853475222
1997,3,22,17.61111111,3.816666667,77.36,24.28,0,21.44,2.740348389
1997,3,23,20.86111111,1.727777778,84.7,30.46,0,19.55,2.168138611
1997,3,24,23.78888889,8.622222222,91.6,49.85,10.414,16.88,5.516459889
1997,3,25,14.91111111,2.161111111,77.35,25.67,0,24.66,5.520930278
1997,3,26,19.42777778,0.622222222,79.59,21.88,0,25.06,2.749289167
1997,3,27,21.81111111,6.894444444,77.25,41.82,0.254,20.34,4.6268525
1997,3,28,19.02777778,6.344444444,91.7,29.35,0,24.95,4.488270444
1997,3,29,24.47222222,3.816666667,85.6,33.48,0,22.48,4.693908333
1997,3,30,16.75,0.955555556,94.6,31.16,0,25.52,2.472125056
1997,3,31,20.05,-0.044444444,86.7,24.5,0,24.78,3.625485389
1997,4,1,16.33888889,9.238888889,75.19,51.82,0,8.17,4.886135056
1997,4,2,18.11111111,9.15,93.7,66.18,0,5.71,2.717996444
1997,4,3,17.95,11.48888889,94.7,72.01,7.874,6.99,1.721099722
1997,4,4,18.2,11.71111111,97.1,91.3,36.576,2.67,3.723833944
1997,4,5,20.8,5.483333333,92,36.85,0,25.14,5.391289
1997,4,6,13.36111111,0.8,82.4,29.71,0,26.18,4.524033556
1997,4,7,17.52222222,1.511111111,89.5,37.4,0,17.87,2.463184278
1997,4,8,9.572222222,-0.916666667,94.3,60.1,4.064,2.95,6.187018222
1997,4,9,8.427777778,-0.405555556,91.7,71.24,0.254,9.19,3.173976111
1997,4,10,15.88888889,2.9,96.1,69.16,39.37,5.82,4.841431167
1997,4,11,3.333333333,-2.966666667,95.7,74.4,24.384,6.28,7.890236389
1997,4,12,3.933333333,-5.277777778,84.8,48.11,0,19.87,5.248236556
1997,4,13,11.06111111,-4.188888889,88.6,30.73,0,27.22,2.476595444
1997,4,14,17.56111111,-1.75,87.5,35.36,0,27.24,3.375143611
1997,4,15,22.62222222,3.577777778,87,36.88,0,26.99,3.965234944
1997,4,16,16.58888889,6.85,92.5,51.54,14.732,23.02,3.294676611
1997,4,17,17.02911877,5.209961686,91.87241379,51.28827586,0,19.74568182,3.523899655
1997,4,18,26.82777778,9.411111111,88,36.17,0,26.14,3.670189278
1997,4,19,24.48888889,9.127777778,90.8,36.74,0,26.21,1.846270611
1997,4,20,26.02222222,11.11111111,92.1,42.12,0,25.3,2.507888167
1997,4,21,23.78888889,10.12222222,94.9,45.16,0,18.95,1.886504111
1997,4,22,20.52777778,9.622222222,94,31.92,3.556,25.64,3.232091167
1997,4,23,16.32222222,6.733333333,89.4,48.6,0,21.7,2.963867833
1997,4,24,11.23888889,6.405555556,94.5,69.23,7.112,3.27,1.300883167
1997,4,25,11.13888889,7.611111111,96.1,74.42,8.89,4.76,3.084568333
1997,4,26,13.38888889,8.177777778,96.4,73.89,9.398,6.55,2.919163944
1997,4,27,18.13888889,7.761111111,96,48.4,7.62,23.9,2.820815389
1997,4,28,20.36111111,5.011111111,90.7,39.21,0,26.07,1.131008389
1997,4,29,24.57777778,8.372222222,87.8,50.77,0,25.66,3.844534444
1997,4,30,19.46111111,7.95,89.2,41.62,0,23.18,5.409170556
1997,5,1,22.62777778,5.705555556,96.8,38.14,24.892,23.44,4.582148611
1997,5,2,19.51111111,8.438888889,97.4,39.28,0.762,26.08,6.052906556
1997,5,3,17.77222222,4.977777778,88.7,42.07,0,29.15,2.284368722
1997,5,4,23.51111111,6.316666667,91.3,36.97,0,28.12,3.285735833
1997,5,5,24.21111111,12.57777778,87.5,50.17,0,27.72,2.8565785
1997,5,6,25.42777778,10.91111111,84.4,55.09,0,17.32,2.342483778
1997,5,7,26.66111111,16.01111111,95.6,71.45,9.144,16.13,3.875827167
1997,5,8,21.03888889,12.63888889,96.5,59.75,0,11.55,3.124801833
1997,5,9,18.88888889,8.727777778,91.3,35.58,0,28.39,2.874460056
1997,5,10,21.92777778,5.916666667,84.9,31.77,0,29.58,1.448406
1997,5,11,27.23888889,7.083333333,92.1,36.37,7.112,26.98,2.5347105
1997,5,12,19.82222222,10.61111111,87.2,31.82,0,23.17,1.582517667
1997,5,13,27.22777778,8.561111111,89.9,42.57,0,28.81,3.075627556
1997,5,14,23.73888889,9.9,85.6,33.28,0,28.89,2.034026944
1997,5,15,24.56111111,10.98888889,90.2,41.18,0,24.39,0.916429722
1997,5,16,27.61111111,10.42777778,88.7,30.05,0,28.27,2.516828944
1997,5,17,32.63888889,15.77777778,92.6,39.48,0,25.95,3.191857667
1997,5,18,31.42777778,19.01111111,85.6,39.39,0,28.14,4.492740833
1997,5,19,22.38888889,11.47222222,94.2,52.45,17.78,14.32,4.966602056
1997,5,20,22.4,8.5,92.8,43.82,0,28.82,2.078730833
1997,5,21,23.83888889,10.32222222,92.3,40.08,0,22.30818182,2.114493944
1997,5,22,22.75,14.91111111,91,57.67,0,11.16,2.226253667
1997,5,23,26.32222222,15.67777778,95.3,61.51,10.414,17.65,3.562899944
1997,5,24,27.07777778,15.86111111,95.3,56.68,1.778,26.07,2.038497333
1997,5,25,28.58888889,16.36111111,96.1,63.63,11.43,23.66,3.227620778
1997,5,26,24.47222222,15.17222222,96.5,68.29,0,13.2,2.811874611
1997,5,27,23.32222222,11.51111111,93.6,52.11,0,24.72,3.361732444
1997,5,28,23.38888889,9.438888889,95.5,50.13,0,22.85,1.564636111
1997,5,29,26.47777778,11.52777778,96.2,47.51,7.112,22.06,2.570473611
1997,5,30,23.92222222,14.18888889,96.1,50.57,2.032,15.94,2.758229944
1997,5,31,26.22222222,13.72777778,93.4,36.62,0,28.8,1.390290944
1997,6,1,28.01111111,11.42777778,93.7,37.31,0,28.66,0.849373889
1997,6,2,26.18888889,13.47222222,90,34.65,0,15.02,0.782318056
1997,6,3,25.87777778,13.53888889,94.5,51.01,2.032,17.27,0.907488944
1997,6,4,24.07222222,14.36111111,94,57,0,11.71,2.181549778
1997,6,5,27.25,11.82777778,95.7,35.44,0,26.8,1.050541389
1997,6,6,29.7,12.32222222,88.7,29.22,0,27.08,1.077363722
1997,6,7,30.93888889,12.87777778,89.7,33.6,0,24.38,1.184653056
1997,6,8,29.22222222,14.77222222,95.2,38.27,0,17.26,1.604869611
1997,6,9,21.17222222,16.62777778,94,76.3,1.524,7.81,3.232091167
1997,6,10,25.41111111,16.22222222,94.3,55.34,0,14.93,1.944619167
1997,6,11,28.5,14.7,97.4,52,3.302,12.36,2.342483778
1997,6,12,32.72222222,17.57777778,96.7,41.92,15.494,29.15,2.811874611
1997,6,13,29.67777778,17.05,96.1,44.14,1.27,27.93,2.056378889
1997,6,14,30.8,16.61111111,95.8,36.25,0,26.43,1.399231722
1997,6,15,31.47777778,19.15,91.1,46.77,1.016,24.21,3.089038722
1997,6,16,31.37222222,17.2,94.5,39.9,19.05,25.42,2.351424556
1997,6,17,29.65,16.15,93.4,32.23,0,22.43,2.351424556
1997,6,18,33.97777778,16.18888889,95,30.64,0,29.39,2.566003222
1997,6,19,36.42222222,19.38888889,86.8,33.33,0,25.27,4.197695167
1997,6,20,37.37777778,22.97777778,89.8,37.72,0,29.53,5.047069056
1997,6,21,34.22222222,21.62777778,89.7,43.14,0,28.62,4.215576722
1997,6,22,31.2,17.36111111,94.6,43.43,1.524,24.54,3.759597056
1997,6,23,29.8,18.6,95.4,55.13,6.858,17.07,4.993424389
1997,6,24,33.37777778,22.38888889,87.6,42.83,0,26.96,6.285366778
1997,6,25,34.7,20.42777778,94.5,34.85,0,25.96,2.355894944
1997,6,26,28.87777778,17.33888889,95.6,50.96,32.258,24.51,2.512358556
1997,6,27,32.98888889,19.05,95.1,46.42,0,22.92,2.096612389
1997,6,28,31.88888889,20.4,93.9,53.16,1.27,26.96,3.701482
1997,6,29,34.53888889,20.02777778,96.1,50.54,0,27.34,4.765434556
1997,6,30,35.52222222,19.52222222,86.8,43.97,0,28.03,4.953190889
1997,7,1,38.82777778,23.46111111,82.3,28.99,0,29.87,4.792256889
1997,7,2,34.07222222,22.17777778,87.5,24.85,0,29.6,3.267854278
1997,7,3,37.52222222,19.21111111,95.3,28.31,0,29.44,4.237928667
1997,7,4,27.66111111,16.83888889,90,30.44,1.778,26.97,2.874460056
1997,7,5,29.67777778,13.81111111,90.9,35.48,0,28.88,2.065319667
1997,7,6,31.85,17.22777778,90.2,30.93,0,22.37393258,2.194960944
1997,7,7,31.42222222,18.05,95,45.84,0,28.66,3.710422778
1997,7,8,37.1,22.25,92.8,29.85,0,25.9,3.974175722
1997,7,9,35.82777778,19.88888889,89.2,33.33,0,27.95,3.375143611
1997,7,10,33.75,21.76111111,93.6,43.72,22.352,22.43,3.826652889
1997,7,11,32.53888889,21.03888889,93.1,51.78,1.016,14.8,3.540548
1997,7,12,35.23888889,21.72777778,82.7,44.07,0,28.44,4.729671444
1997,7,13,37.38888889,22.47222222,85.6,37.34,0,28.52,3.759597056
1997,7,14,36.17222222,22.32777778,85.8,31.56,0,28.08,3.111390667
1997,7,15,33.17222222,21.41111111,91.1,47.96,2.286,11.75,2.785052278
1997,7,16,37.62777778,21.87222222,90,32.69,0,19.71,2.972808611
1997,7,17,36.82222222,22.07777778,82.3,35.99,0,23.8,4.528503944
1997,7,18,28.96111111,19.17222222,95.2,59.08,33.274,20.84,3.612074222
1997,7,19,29.86111111,19.47777778,96.1,65.1,77.724,16.6,3.764067444
1997,7,20,31.46111111,21.27777778,93.7,61,0,13.55,1.993793444
1997,7,21,33.66111111,22.45,93.3,46.79,0.762,17.14,1.381350167
1997,7,22,34.82777778,22.5,92.6,42.23,0,25.08,1.604869611
1997,7,23,35.53888889,22.2,94.8,40.49,0,25.14,1.604869611
1997,7,24,36.82777778,23.41111111,92.1,32.66,0,25.28,2.637529444
1997,7,25,36.88888889,22.68888889,90,34.71,0,27.39,3.375143611
1997,7,26,36.41111111,22.73888889,85,36.02,0,23.3,3.245502333
1997,7,27,36.67222222,23.36111111,86.5,36.15,0,27.2,2.829756167
1997,7,28,35.32222222,24.3,88.4,43.58,2.286,20.42,2.762700333
1997,7,29,31.03888889,22.63888889,92.6,57.21,0,17.45,3.401965944
1997,7,30,30.07777778,19.1,91.3,47.67,0,23.74,2.494477
1997,7,31,32.22222222,16.6,89.1,38.85,0,26.61,1.676395833
1997,8,1,35.28888889,19.2,88.6,37.06,0,26.84,2.324602222
1997,8,2,35.92222222,21.15,83.9,39.84,0,26.36,2.928104722
1997,8,3,33.26111111,21.7,93.8,50.51,6.858,17.68,1.479698722
1997,8,4,35.62222222,22.25,91.6,40.17,0,20.42,1.394761333
1997,8,5,32.98888889,19.86111111,91,40.07,0,21.29,2.463184278
1997,8,6,23.86111111,14.91111111,95.9,57.34,47.752,1.57,3.536077611
1997,8,7,23.62777778,16.22777778,94,58.3,0.254,15.99,0.898548167
1997,8,8,26.02777778,16.7,94.8,55.25,0,25.18,1.4886395
1997,8,9,32.62222222,16.96111111,96,53.12,0,26.72,3.173976111
1997,8,10,31.16111111,20.37222222,95.8,63.91,8.636,17.71,2.364835722
1997,8,11,29.92222222,20.82222222,95.8,65.48,7.62,18.18,2.391658056
1997,8,12,28.68888889,21.08888889,96.2,63.04,8.128,20.01,1.850741
1997,8,13,27.78888889,18.68888889,95.3,63.37,0,19.43,1.457346778
1997,8,14,33.02777778,21.18888889,95.1,51.14,0,24.33,3.410906722
1997,8,15,35.93888889,22.37222222,92,40.7,0,26.6,3.817712111
1997,8,16,35.1,25.55,74.07,26.47,0,25.88,5.927735667
1997,8,17,28.9,21.46111111,90.1,48.24,3.302,15.53,4.036761167
1997,8,18,29.17777778,21.88888889,96.2,70.48,5.334,9.16,2.744818778
1997,8,19,31.02777778,21.47222222,95.9,64.24,7.874,15.8,1.081834111
1997,8,20,31,20.81111111,97.1,59.32,0.508,17.86,1.184653056
1997,8,21,29.77222222,19.51111111,96,56.45,9.398,21.58,2.333543
1997,8,22,25.16111111,18.75,96.1,68.71,24.892,15.19,1.953559944
1997,8,23,28.61111111,17.73888889,97.2,60.93,0,24.38,1.117597222
1997,8,24,31.32222222,18.67777778,95.5,51.94,0,25.53,2.507888167
1997,8,25,31.66111111,18.67222222,91.1,40.97,0,26.1,2.557062444
1997,8,26,32.92222222,17.47777778,92.6,35.98,0,25.2,2.270957556
1997,8,27,33.46111111,18.98888889,90.2,37.69,0,24.03,2.767170722
1997,8,28,34.67777778,18.22222222,88.2,32.86,0,24.74,2.5347105
1997,8,29,34.78888889,19.02222222,87.5,35.23,0,24.5,2.329072611
1997,8,30,36.83888889,20.47222222,87.6,33.19,0,23.47,2.436361944
1997,8,31,30.77777778,21.47777778,80.8,48.33,0,10.59,1.676395833
1997,9,1,35.92222222,21.22777778,95,33.97,0,21.96,2.034026944
1997,9,2,38.05,20.27222222,91.7,26.81,0,23.67,2.422950778
1997,9,3,25.77777778,19.45,94,68.83,0,5.06,4.081465056
1997,9,4,28.22777778,14.22777778,92.9,42.16,0,23.95,1.797096333
1997,9,5,31.1,17.9,89.4,46.12,0,19.79,2.762700333
1997,9,6,33.61111111,19.9,80.8,39.55,0,18.26,3.3393805
1997,9,7,36.01111111,19.61111111,88.5,34.32,2.286,18.59,2.194960944
1997,9,8,35.95,19.77777778,90.5,28.24,0.254,23.17,1.157830722
1997,9,9,27.65,16.17222222,93,48.82,0.254,17.51,3.241031944
1997,9,10,27.27777778,12.62222222,93.5,28.38,0,23.74,1.037130222
1997,9,11,29.61111111,12.56111111,77.98,28.61,0,22.83,2.793993056
1997,9,12,30.66111111,16.18888889,87.8,48.84,5.588,12.07,3.330439722
1997,9,13,33.52222222,20.6,94.6,49.07,17.018,19.45,2.548121667
1997,9,14,32.23888889,19.11111111,96.8,44.08,0,21.14,0.898548167
1997,9,15,35.2,20.11111111,93.7,37.46,0,21.74,2.878930444
1997,9,16,36.37777778,22.2,80.8,30.91,0,14.19,3.992057278
1997,9,17,33.56111111,20.11111111,89.8,44.75,0,20.05,2.758229944
1997,9,18,37.77777778,22.82222222,89,31.07,0,21.17,5.395759389
1997,9,19,36.73888889,25.11111111,66.29,32.38,0,12.79,3.862416
1997,9,20,25.03888889,12.58888889,85.5,62.73,0.762,8.91,5.596926889
1997,9,21,22.9,12.72777778,85.8,60.9,0,13.31,2.239664833
1997,9,22,21.25,17.33888889,96,86,35.052,2.83,2.002734222
1997,9,23,20.18888889,16.1,96.9,87.7,46.736,2.91,4.425685
1997,9,24,18.16111111,15.75,97,85.9,1.27,4.11,3.2589135
1997,9,25,23.46111111,13.62777778,97,62.62,0.254,18.25,1.698747778
1997,9,26,27.6,12.77222222,97.5,55.46,0,20.04,1.4886395
1997,9,27,30.85,15.45,92.2,42.04,0,20.72,3.348321278
1997,9,28,25.12222222,14.2,92.9,33.67,0,19.07,2.588355167
1997,9,29,30.3,11.15,86.4,21.91,0,21.14,1.783685167
1997,9,30,29.92777778,14.07777778,92.7,41.59,0,20.14,1.367939
1997,10,1,31.9,14.85,83.4,41.77,0,19.08,2.306720667
1997,10,2,35.81111111,18.5,87.7,27.63,0,19.66,3.325969333
1997,10,3,33.22777778,20.07777778,71.87,30.04,0,18.9,4.689437944
1997,10,4,32.82777778,18.6,69.85,37.19,0,18.43,3.0979795
1997,10,5,32.73888889,16.06111111,76.51,39.1,0,18.7,3.352791667
1997,10,6,29.91111111,18.9,91.1,45.39,0,16.3,3.536077611
1997,10,7,22.56111111,18.82777778,95.8,71.66,16.51,4.85,3.777478611
1997,10,8,27.97222222,19.2,94.8,63.93,0.508,8.38,3.880297556
1997,10,9,23.91111111,12.1,96.2,45.09,0,18.95,2.986219778
1997,10,10,28.13888889,19.03888889,97.7,57.39,1.524,11.97,2.923634333
1997,10,11,22.1,19.16111111,96.3,89.9,31.496,3.27,4.801197667
1997,10,12,22.45,9.588888889,96,51.5,17.272,7.17,7.090036778
1997,10,13,16.17777778,7.044444444,87.7,42.56,0,18.87,2.798463444
1997,10,14,23.1,6.8,88.9,37.17,0,18.38,1.157830722
1997,10,15,24.85,8.822222222,91.7,29.08,0,17.54,1.139949167
1997,10,16,20.82222222,9.511111111,94.5,51.33,0,16.19,3.308087778
1997,10,17,19.27222222,9.222222222,94.3,53.01,0,17.86,1.510991444
1997,10,18,21.23888889,8.177777778,95.1,50.14,0,16.97,2.9370455
1997,10,19,15.18888889,8.027777778,95.5,77.93,0,6.73,2.798463444
1997,10,20,11.47777778,8.911111111,94.8,69.12,0,3.39,3.124801833
1997,10,21,14.37222222,6.805555556,81.9,47.9,0,8.17,2.266487167
1997,10,22,16.91111111,3.411111111,91.5,44.42,0,15.17,2.905752778
1997,10,23,13.56111111,8.65,97.9,90.9,15.24,1.51,2.744818778
1997,10,24,13.82222222,11.82222222,98.2,91.8,0.762,3.17,2.042967722
1997,10,25,15.37777778,0.261111111,97.9,62.95,2.54,6.39,5.386818611
1997,10,26,4.661111111,0.055555556,95.3,72.29,0.508,7.74,7.2822635
1997,10,27,11.17777778,-2.661111111,91.2,45.68,0,16.54,1.984852667
1997,10,28,19.82777778,2.744444444,91.8,37.52,0,14.15,2.606236722
1997,10,29,14.92777778,3.472222222,97,78.06,0,10.87,2.306720667
1997,10,30,19.65,8.411111111,97.7,57.26,0,9.67,1.752392444
1997,10,31,25.52777778,6.466666667,96.8,29.23,0.254,14.68,2.986219778
1997,11,1,18.53888889,7.638888889,78.82,33.98,0,15.6,5.100713722
1997,11,2,16.22222222,6.188888889,70.27,25.94,0,13.66,6.415008056
1997,11,3,15.66111111,4.033333333,78.53,26.89,0,15.82,4.769904944
1997,11,4,22.02222222,3.027777778,84.4,35.99,0,13.42,2.512358556
1997,11,5,15.26111111,1.672222222,85.4,42.03,0,14.81,5.346585111
1997,11,6,8.972222222,-0.961111111,91.6,51.84,0,13,2.588355167
1997,11,7,12.16111111,-2.394444444,95.9,53.72,0,14.13,1.989323056
1997,11,8,17.1,1.283333333,97.3,47.76,0,12.13,2.1323755
1997,11,9,7.894444444,2.472222222,94.4,80.3,4.064,1.65,5.114124889
1997,11,10,5.227777778,-2.133333333,94.3,48.8,0.254,10.38,3.732774722
1997,11,11,6.872222222,-3.838888889,92.1,47.83,0.254,11.77,1.779214778
1997,11,12,2.694444444,-1.033333333,96.6,80.9,1.524,3.66,2.355894944
1997,11,13,4.861111111,1.488888889,96.4,87.6,11.176,3.61,0.639265611
1997,11,14,4.505555556,-1.655555556,94.8,45.18,0,4.77,4.886135056
1997,11,15,3.05,-5.355555556,85.7,43.9,0,13.53,3.679130056
1997,11,16,6.722222222,-6.95,90.7,38.88,0,13.75,1.4886395
1997,11,17,10.86111111,-2.361111111,87.5,50.62,0,13.14,3.4198475
1997,11,18,14.71111111,-3.4,94.4,48.52,0,13.2,1.184653056
1997,11,19,17.36111111,0.966666667,95.3,38.41,0,11.42,2.668822167
1997,11,20,11.82777778,2.294444444,96.4,66.62,0,6.96,1.698747778
1997,11,21,11.72777778,1.283333333,96.3,58.05,0,11.36,2.275427944
1997,11,22,13.82777778,2.533333333,95.4,52.17,3.302,9.73,0.987955944
1997,11,23,17.47222222,-0.966666667,97.2,39.88,0,11.55,1.412642889
1997,11,24,17.25,4.283333333,92.7,51.15,0,12.06,2.369306111
1997,11,25,19.11111111,2.316666667,96.5,50.71,0,11.79,2.655411
1997,11,26,12.82222222,5.566666667,96,46.79,0,10.32,2.767170722
1997,11,27,18.53888889,5.777777778,92,69.57,0,2.12,2.905752778
1997,11,28,19.27777778,8.122222222,97,57.76,7.112,10.79,2.239664833
1997,11,29,8.861111111,5.566666667,97.5,83.3,0.762,1.86,4.313925278
1997,11,30,12.28888889,5.138888889,91.8,52.57,0,6.2,5.172239944
1997,12,1,5.088888889,-0.122222222,94.8,76.42,0,3.67,2.181549778
1997,12,2,7.933333333,3.572222222,97.5,85.4,13.462,1.36,1.823918667
1997,12,3,5.822222222,-1.761111111,96.4,75.36,0,3.19,4.854842333
1997,12,4,8.2,-4.194444444,91.8,49.01,0.254,12.1,4.197695167
1997,12,5,1.105555556,-6.377777778,88.3,50.38,0,10.57,2.190490556
1997,12,6,3.466666667,-6.327777778,89.5,55.45,0,8.74,1.604869611
1997,12,7,2.772222222,1.2,97.2,70.96,4.064,0.92,3.518196056
1997,12,8,4.55,1.433333333,97.9,85.9,0.508,2.57,1.184653056
1997,12,9,10.25,1.422222222,98.2,58.77,1.016,6.68,5.015776333
1997,12,10,1.5,-0.822222222,96.3,74.54,0,2.68,4.403333056
1997,12,11,1.111111111,-3.694444444,96.3,78.46,1.016,4.73,4.452507333
1997,12,12,-0.594444444,-5.766666667,92.6,71.05,0,6.48,2.405069222
1997,12,13,9.088888889,-5.855555556,92.2,51.64,0.254,11.37,3.0175125
1997,12,14,13.42777778,-1.527777778,86.8,42.99,0,11.55,2.038497333
1997,12,15,16.71111111,-2,92,34,0,11.62,2.512358556
1997,12,16,13.67777778,-0.072222222,87.5,39.06,0,11.38,3.567370333
1997,12,17,16.13888889,-3.266666667,91.3,37.22,0,11.08,2.114493944
1997,12,18,15.62222222,-0.866666667,86.3,38.64,0,11.07,2.114493944
1997,12,19,12.45,0.55,92.6,52.92,0,11.34,3.397495556
1997,12,20,2.933333333,-0.183333333,95.5,82.5,3.556,2.7,5.865150222
1997,12,21,2.455555556,-0.377777778,97.3,91.8,28.194,1.51,3.684079415
1997,12,22,5.211111111,-0.061111111,94.7,77.33,0.254,6.26,2.101082778
1997,12,23,2.738888889,0.016666667,97.6,94.1,33.274,0.93,3.187387278
1997,12,24,2.055555556,0,98.2,89.7,8.89,3.77,4.260280611
1997,12,25,2.883333333,-0.233333333,94.9,75.07,0,4.66,3.294676611
1997,12,26,3.511111111,-3.25,90.9,62.97,0,11.11,3.817712111
1997,12,27,9.188888889,-4.438888889,91.2,44.95,0,11.67,2.954927056
1997,12,28,4.894444444,-1.7,91.9,63.49,0.254,4.45,6.468652722
1997,12,29,9.422222222,-1.505555556,86,54.67,0,10.86,4.997894778
1997,12,30,13,-0.322222222,86.6,34.23,0,10.6,4.653674833
1997,12,31,12.38888889,-2.783333333,93.4,47.5,0,11.65,2.628588667
1998,1,1,14.37222222,1.144444444,94.4,52.4,0,10.55,4.667086
1998,1,2,18.87222222,9.527777778,93.9,61.76,0,9.46,7.246500389
1998,1,3,17.66111111,-1.161111111,96.5,69.76,3.556,4.28,5.663982722
1998,1,4,0.111111111,-0.855555556,97,94.5,24.892,2.25,3.9911632
1998,1,5,5.866666667,0.016666667,98.1,97,5.842,3.08,3.875648351
1998,1,6,5.566666667,-0.322222222,98.4,88.8,0.254,2.23,5.391289
1998,1,7,-0.1,-2.283333333,95.4,89.6,0,1.83,6.43736
1998,1,8,2.227777778,-2.477777778,96.6,85.7,0,3.73,4.345218
1998,1,9,0.966666667,-4.444444444,97.6,87.1,0.254,3.24,3.846769639
1998,1,10,-3.527777778,-6.327777778,95.2,78.9,0,2.9,3.819603429
1998,1,11,-0.166666667,-3.583333333,96.7,94.1,0.762,3.29,1.814977889
1998,1,12,0.844444444,-5.077777778,97.7,81.4,0.254,2.56,3.907119889
1998,1,13,-3.95,-7.827777778,95.5,82.1,0,2.98,3.317028556
1998,1,14,0.522222222,-3.927777778,97,84.9,0,3.08,1.376879778
1998,1,15,8.488888889,-5.683333333,96.6,64.09,0.254,11.66,1.703218167
1998,1,16,9.377777778,-2.583333333,96.2,59.17,0,7.28,3.379614
1998,1,17,13.65,-1.422222222,87,46.12,0,10.29,2.498947389
1998,1,18,6.655555556,-3.4,93.3,69.16,0,7.63,3.799830556
1998,1,19,7.888888889,-4.633333333,94.9,61.97,0.254,11.46,2.977279
1998,1,20,14.13888889,0.583333333,88.2,44.51,0,10.83,4.631322889
1998,1,21,3.555555556,-3.122222222,89.1,57.47,0,9.04,3.379614
1998,1,22,3.172222222,-3.505555556,89.8,53.63,0,10.44,2.972808611
1998,1,23,11.08888889,-4.75,91.6,40.84,0,8.28,1.689807
1998,1,24,12.97777778,-3.961111111,88.6,36.12,0,13.14,2.588355167
1998,1,25,10.3,2.488888889,90.9,57.73,0.254,4.75,1.770274
1998,1,26,13.88888889,0.155555556,93.2,36.84,0,13.73,2.427421167
1998,1,27,17.67222222,-2.077777778,93.4,28.6,0,13.58,2.490006611
1998,1,28,17.22777778,1.372222222,92.2,31.45,0,11.48,1.899915278
1998,1,29,13.42777778,0.044444444,90.1,40.43,0,14.12,1.600399222
1998,1,30,15.85,-0.738888889,90.3,40.31,0,14.08,2.498947389
1998,1,31,9.2,5.138888889,96.7,76.68,32.512,1.22,2.566003222
1998,2,1,11.52777778,1.85,95.9,58.02,0.254,14.23,2.570473611
1998,2,2,9.8,-0.794444444,96.8,64.99,0.254,11.72,1.980382278
1998,2,3,2.344444444,0.172222222,96.7,81.5,0,3.23,4.094876222
1998,2,4,1.572222222,-0.783333333,91.5,77.04,0,3.6,2.847637722
1998,2,5,1.766666667,-2.711111111,89.1,62.07,0,4.7,3.728304333
1998,2,6,7.05,-4.166666667,86,31.45,0,15.64,3.947353389
1998,2,7,9.75,-4.294444444,89.6,32.74,0,15.09,1.184653056
1998,2,8,11.13888889,2.544444444,85.1,56.78,0.508,6.72,1.461817167
1998,2,9,15.66111111,1.994444444,96.3,58.45,0.762,5.24,2.843167333
1998,2,10,6.827777778,2.211111111,96.8,74.06,0,5.11,6.133373556
1998,2,11,12.07222222,-0.155555556,90.9,47.94,0,15.02,4.228987889
1998,2,12,7.038888889,-2.383333333,94.6,68.12,0,8.45,1.318764722
1998,2,13,14.85,-0.644444444,94.7,41.79,0.254,16.37,2.007204611
1998,2,14,14.17777778,-0.2,96.8,55.73,0,10.81,3.473492167
1998,2,15,10.12222222,5.433333333,95.6,70.74,1.016,3.39,4.497211222
1998,2,16,7.016666667,4.738888889,92,81.4,0,2.78,3.7417155
1998,2,17,10.01111111,2.477777778,93.4,49.22,0,10.57,5.060480222
1998,2,18,13.61111111,-0.783333333,92.8,47.37,0,13.41,0.920900111
1998,2,19,14.11111111,2.861111111,92.9,44.17,0.508,13.68,1.685336611
1998,2,20,15.98888889,0.45,89.9,32.11,0,16.41,1.479698722
1998,2,21,13.23888889,5.177777778,86.6,56.99,0,6.36,1.940148778
1998,2,22,12.18888889,6.238888889,94.7,66.08,0,6.12,1.528873
